num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S000071;02/01/2024;16:15:00;CALL. SAN ANTOLIN, 1;1;11;CARABANCHEL;Colisión lateral;NULL;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;436451;4470140;N;NULL
2024S000071;02/01/2024;16:15:00;CALL. SAN ANTOLIN, 1;1;11;CARABANCHEL;Colisión lateral;NULL;Turismo;Conductor;De 70 a 74 años;Hombre;NULL;NULL;436451;4470140;N;NULL
2024S000075;02/01/2024;17:30:00;CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN / CALL. CARAMUEL;4;10;LATINA;Caída;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;438057;4472792;N;NULL
2024S000076;02/01/2024;17:50:00;CALL. GENERAL RICARDOS / CALL. SAN PATRICIO;107;11;CARABANCHEL;Colisión fronto-lateral;Lluvia débil;Autobús articulado;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;438402;4471551;N;NULL
2024S000076;02/01/2024;17:50:00;CALL. GENERAL RICARDOS / CALL. SAN PATRICIO;107;11;CARABANCHEL;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;438402;4471551;N;NULL
2024S000076;02/01/2024;17:50:00;CALL. GENERAL RICARDOS / CALL. SAN PATRICIO;107;11;CARABANCHEL;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;438402;4471551;N;NULL
2024S000076;02/01/2024;17:50:00;CALL. GENERAL RICARDOS / CALL. SAN PATRICIO;107;11;CARABANCHEL;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438402;4471551;N;NULL
2024S000079;02/01/2024;19:00:00;CALL. ACONCAGUA / CALL. NEVADO DEL CUMBAL;4;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;446482;4479975;N;NULL
2024S000079;02/01/2024;19:00:00;CALL. ACONCAGUA / CALL. NEVADO DEL CUMBAL;4;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;446482;4479975;N;NULL
2024S000080;02/01/2024;18:25:00;AUTOV. M-30, CALZADA INTERIOR PK 11.000;11NC00;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;442532;4471491;N;NULL
2024S000080;02/01/2024;18:25:00;AUTOV. M-30, CALZADA INTERIOR PK 11.000;11NC00;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;NULL;NULL;442532;4471491;N;NULL
2024S000080;02/01/2024;18:25:00;AUTOV. M-30, CALZADA INTERIOR PK 11.000;11NC00;2;ARGANZUELA;Alcance;Despejado;Turismo;Pasajero;De 65 a 69 años;Hombre;NULL;NULL;442532;4471491;N;NULL
2024S000081;02/01/2024;19:30:00;CALL. HORTALEZA, 96;96;1;CENTRO;Atropello a persona;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440785;4475122;N;NULL
2024S000081;02/01/2024;19:30:00;CALL. HORTALEZA, 96;96;1;CENTRO;Atropello a persona;Nublado;Bicicleta EPAC (pedaleo asistido);Peatón;De 65 a 69 años;Hombre;2;Ingreso inferior o igual a 24 horas;440785;4475122;N;NULL
2024S000082;02/01/2024;19:20:00;CALL. EMBAJADORES, 181;181;2;ARGANZUELA;Caída;Nublado;Ciclomotor;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441193;4471426;N;NULL
2024S000083;02/01/2024;19:40:00;AVDA. PESETA / CTRA. BARRIO DE LA FORTUNA;6;10;LATINA;Caída;Nublado;Ciclomotor;Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;434979;4469062;N;NULL
2024S000084;02/01/2024;20:57:00;CALL. EMILIA / CALL. MONTOYA;40;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441001;4480224;N;NULL
2024S000084;02/01/2024;20:57:00;CALL. EMILIA / CALL. MONTOYA;40;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441001;4480224;N;NULL
2024S000084;02/01/2024;20:57:00;CALL. EMILIA / CALL. MONTOYA;40;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 55 a 59 años;Mujer;NULL;NULL;441001;4480224;N;NULL
2024S000085;02/01/2024;19:30:00;PASEO. ALBERTO PALACIOS / CALL. ARENAS;35;17;VILLAVERDE;Atropello a persona;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439466;4466285;N;NULL
2024S000085;02/01/2024;19:30:00;PASEO. ALBERTO PALACIOS / CALL. ARENAS;35;17;VILLAVERDE;Atropello a persona;Despejado;Turismo;Peatón;De 70 a 74 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;439466;4466285;N;NULL
2024S000087;02/01/2024;21:30:00;AVDA. CARABANCHEL ALTO, 61;61;11;CARABANCHEL;Caída;Nublado;Motocicleta > 125cc;Conductor;De 21 a 24 años;Hombre;NULL;NULL;435978;4468078;N;NULL
2024S000089;02/01/2024;20:15:00;INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR;08RT05;13;PUENTE DE VALLECAS;Alcance;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;443664;4473040;N;NULL
2024S000089;02/01/2024;20:15:00;INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR;08RT05;13;PUENTE DE VALLECAS;Alcance;Lluvia débil;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;443664;4473040;N;NULL
2024S000089;02/01/2024;20:15:00;INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR;08RT05;13;PUENTE DE VALLECAS;Alcance;Lluvia débil;Turismo;Pasajero;De 15 a 17 años;Mujer;NULL;NULL;443664;4473040;N;NULL
2024S000089;02/01/2024;20:15:00;INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR;08RT05;13;PUENTE DE VALLECAS;Alcance;Lluvia débil;Turismo;Pasajero;De 35 a 39 años;Mujer;NULL;NULL;443664;4473040;N;NULL
2024S000089;02/01/2024;20:15:00;INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR;08RT05;13;PUENTE DE VALLECAS;Alcance;Lluvia débil;Turismo;Pasajero;Menor de 5 años;Hombre;NULL;NULL;443664;4473040;N;NULL
2024S000090;02/01/2024;20:16:00;AUTOV. M-30, 08RT05;08RT05;13;PUENTE DE VALLECAS;Solo salida de la vía;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;NULL;NULL;443670;4473036;N;NULL
2024S000091;02/01/2024;21:13:00;AVDA. DAROCA / CALL. NICOLAS SALMERON;105;15;CIUDAD LINEAL;Colisión lateral;Nublado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446278;4474546;N;NULL
2024S000091;02/01/2024;21:13:00;AVDA. DAROCA / CALL. NICOLAS SALMERON;105;15;CIUDAD LINEAL;Colisión lateral;Nublado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;446278;4474546;N;NULL
2024S000091;02/01/2024;21:13:00;AVDA. DAROCA / CALL. NICOLAS SALMERON;105;15;CIUDAD LINEAL;Colisión lateral;Nublado;Turismo;Pasajero;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;446278;4474546;N;NULL
2024S000092;02/01/2024;20:25:00;AVDA. ALBUFERA / METRO. AVENIDA DE LA PAZ;1;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443240;4472200;N;NULL
2024S000092;02/01/2024;20:25:00;AVDA. ALBUFERA / METRO. AVENIDA DE LA PAZ;1;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443240;4472200;N;NULL
2024S000092;02/01/2024;20:25:00;AVDA. ALBUFERA / METRO. AVENIDA DE LA PAZ;1;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 6 a 9 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443240;4472200;N;NULL
2024S000093;02/01/2024;22:00:00;CALL. PRINCIPAL, 18;18;17;VILLAVERDE;Colisión múltiple;NULL;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;440559;4465071;N;NULL
2024S000093;02/01/2024;22:00:00;CALL. PRINCIPAL, 18;18;17;VILLAVERDE;Colisión múltiple;NULL;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;440559;4465071;N;NULL
2024S000093;02/01/2024;22:00:00;CALL. PRINCIPAL, 18;18;17;VILLAVERDE;Colisión múltiple;NULL;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;440559;4465071;N;NULL
2024S000094;02/01/2024;21:30:00;AUTOVIA A-3 PK 4,500 ( SENTIDO SALIDA DE MADRID );14;13;PUENTE DE VALLECAS;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;3;Ingreso superior a 24 horas;444631;4472730;N;NULL
2024S000094;02/01/2024;21:30:00;AUTOVIA A-3 PK 4,500 ( SENTIDO SALIDA DE MADRID );14;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;444631;4472730;N;NULL
2024S000094;02/01/2024;21:30:00;AUTOVIA A-3 PK 4,500 ( SENTIDO SALIDA DE MADRID );14;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;444631;4472730;N;NULL
2024S000094;02/01/2024;21:30:00;AUTOVIA A-3 PK 4,500 ( SENTIDO SALIDA DE MADRID );14;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 70 a 74 años;Mujer;14;Sin asistencia sanitaria;444631;4472730;N;NULL
2024S000096;03/01/2024;0:40:00;CALL. PRINCIPE DE VERGARA, 122;122;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;442451;4476955;N;NULL
2024S000096;03/01/2024;0:40:00;CALL. PRINCIPE DE VERGARA, 122;122;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;442451;4476955;S;NULL
2024S000097;02/01/2024;23:38:00;CALL. VIRGEN DE ARANZAZU, 16;16;8;FUENCARRAL-EL PARDO;Caída;Lluvia débil;Ciclomotor;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441532;4481946;N;NULL
2024S000098;02/01/2024;23:25:00;BULEV. JOSE PRAT, 35;35;19;VICÁLVARO;Solo salida de la vía;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;447530;4471987;N;NULL
2024S000098;02/01/2024;23:25:00;BULEV. JOSE PRAT, 35;35;19;VICÁLVARO;Solo salida de la vía;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;447530;4471987;N;NULL
2024S000100;03/01/2024;3:30:00;CALL. CRISTO DE LA VICTORIA / CALL. CRISTO DE LA VEGA;86;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;440442;4470334;S;NULL
2024S000101;03/01/2024;6:00:00;PASEO. CASTELLANA / PLAZA. CUZCO;141;6;TETUÁN;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;441501;4478998;N;NULL
2024S000101;03/01/2024;6:00:00;PASEO. CASTELLANA / PLAZA. CUZCO;141;6;TETUÁN;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;Desconocido;Hombre;14;Sin asistencia sanitaria;441501;4478998;N;NULL
2024S000101;03/01/2024;6:00:00;PASEO. CASTELLANA / PLAZA. CUZCO;141;6;TETUÁN;Choque contra obstáculo fijo;Lluvia débil;Turismo;Pasajero;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;441501;4478998;N;NULL
2024S000102;03/01/2024;6:15:00;CALL. CONVENIO / CALL. FRANCISCO LAGUNA;15;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;442959;4471394;N;NULL
2024S000102;03/01/2024;6:15:00;CALL. CONVENIO / CALL. FRANCISCO LAGUNA;15;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Motocicleta hasta 125cc;Peatón;De 55 a 59 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;442959;4471394;N;NULL
2024S000103;03/01/2024;6:55:00;AVDA. REAL DE PINTO, 108;108;17;VILLAVERDE;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;439711;4465530;N;NULL
2024S000103;03/01/2024;6:55:00;AVDA. REAL DE PINTO, 108;108;17;VILLAVERDE;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;439711;4465530;N;NULL
2024S000104;03/01/2024;7:20:00;CALL. CRISTO DE LA VICTORIA, 104;104;12;USERA;Atropello a persona;Lluvia débil;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440208;4470164;N;NULL
2024S000104;03/01/2024;7:20:00;CALL. CRISTO DE LA VICTORIA, 104;104;12;USERA;Atropello a persona;Lluvia débil;Turismo;Peatón;De 55 a 59 años;Mujer;3;Ingreso superior a 24 horas;440208;4470164;N;NULL
2024S000106;03/01/2024;8:00:00;AUTOV. A-42, KM 3;+00500E;12;USERA;Colisión lateral;Lluvia débil;Camión rígido;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;439949;4471494;N;NULL
2024S000106;03/01/2024;8:00:00;AUTOV. A-42, KM 3;+00500E;12;USERA;Colisión lateral;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439949;4471494;N;NULL
2024S000107;03/01/2024;7:15:00;CALL. DOCTOR ESQUERDO / AVDA. NAZARET;123;3;RETIRO;Colisión fronto-lateral;LLuvia intensa;Sin especificar;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443173;4473635;N;NULL
2024S000107;03/01/2024;7:15:00;CALL. DOCTOR ESQUERDO / AVDA. NAZARET;123;3;RETIRO;Colisión fronto-lateral;LLuvia intensa;Sin especificar;Pasajero;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443173;4473635;N;NULL
2024S000107;03/01/2024;7:15:00;CALL. DOCTOR ESQUERDO / AVDA. NAZARET;123;3;RETIRO;Colisión fronto-lateral;LLuvia intensa;Sin especificar;Pasajero;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443173;4473635;N;NULL
2024S000107;03/01/2024;7:15:00;CALL. DOCTOR ESQUERDO / AVDA. NAZARET;123;3;RETIRO;Colisión fronto-lateral;LLuvia intensa;Sin especificar;Pasajero;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443173;4473635;N;NULL
2024S000107;03/01/2024;7:15:00;CALL. DOCTOR ESQUERDO / AVDA. NAZARET;123;3;RETIRO;Colisión fronto-lateral;LLuvia intensa;Turismo;Conductor;De 55 a 59 años;Mujer;2;Ingreso inferior o igual a 24 horas;443173;4473635;N;NULL
2024S000108;03/01/2024;8:30:00;CALL. BRAVO MURILLO, 154;154;6;TETUÁN;Alcance;LLuvia intensa;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440364;4478099;N;NULL
2024S000108;03/01/2024;8:30:00;CALL. BRAVO MURILLO, 154;154;6;TETUÁN;Alcance;LLuvia intensa;Todo terreno;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440364;4478099;N;NULL
2024S000109;03/01/2024;7:38:00;CALL. ALCAUDON / CALL. CABO NICOLAS MUR;54;11;CARABANCHEL;Colisión fronto-lateral;LLuvia intensa;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;437709;4471887;N;NULL
2024S000109;03/01/2024;7:38:00;CALL. ALCAUDON / CALL. CABO NICOLAS MUR;54;11;CARABANCHEL;Colisión fronto-lateral;LLuvia intensa;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;437709;4471887;N;NULL
2024S000111;03/01/2024;8:55:00;AVDA. CIUDAD DE BARCELONA / AUTOV. M-30;113;3;RETIRO;Colisión fronto-lateral;Lluvia débil;Maquinaria de obras;Conductor;De 25 a 29 años;Hombre;NULL;NULL;443182;4472200;N;NULL
2024S000111;03/01/2024;8:55:00;AVDA. CIUDAD DE BARCELONA / AUTOV. M-30;113;3;RETIRO;Colisión fronto-lateral;Lluvia débil;Otros vehículos con motor;Conductor;De 35 a 39 años;Hombre;NULL;NULL;443182;4472200;N;NULL
2024S000112;03/01/2024;9:35:00;CALL. EDUARDO BARREIROS, 104;104;17;VILLAVERDE;Colisión múltiple;Lluvia débil;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;440579;4468276;N;NULL
2024S000112;03/01/2024;9:35:00;CALL. EDUARDO BARREIROS, 104;104;17;VILLAVERDE;Colisión múltiple;Lluvia débil;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;440579;4468276;N;NULL
2024S000112;03/01/2024;9:35:00;CALL. EDUARDO BARREIROS, 104;104;17;VILLAVERDE;Colisión múltiple;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440579;4468276;N;NULL
2024S000115;03/01/2024;8:00:00;AVENIDA DE ANDALUCIA CON M-30;1;12;USERA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;441340;4470248;N;NULL
2024S000117;14/05/2024;12:15:00;CALL. ALCALA, 728;728;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;449721;4477848;S;NULL
2024S000118;18/06/2024;11:20:00;CALL. ALCALA / IDB. PUENTE DE VENTAS;235;4;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443924;4475858;N;NULL
2024S000118;18/06/2024;11:20:00;CALL. ALCALA / IDB. PUENTE DE VENTAS;235;4;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Pasajero;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443924;4475858;N;NULL
2024S000118;18/06/2024;11:20:00;CALL. ALCALA / IDB. PUENTE DE VENTAS;235;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;443924;4475858;S;NULL
2024S000119;20/06/2024;12:30:00;CALL. ARTEMISA / Puente M-11;0;21;BARAJAS;Solo salida de la vía;Lluvia débil;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;450085;4479974;N;NULL
2024S000119;20/06/2024;12:30:00;CALL. ARTEMISA / Puente M-11;0;21;BARAJAS;Solo salida de la vía;Lluvia débil;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;450085;4479974;N;NULL
2024S000120;25/06/2024;12:35:00;CALL. FERNANDEZ DE LOS RIOS / CALL. ANDRES MELLADO;82;7;CHAMBERÍ;Alcance;Despejado;Camión rígido;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;439413;4476323;N;NULL
2024S000120;25/06/2024;12:35:00;CALL. FERNANDEZ DE LOS RIOS / CALL. ANDRES MELLADO;82;7;CHAMBERÍ;Alcance;Despejado;Camión rígido;Pasajero;De 18 a 20 años;Mujer;1;Atención en urgencias sin posterior ingreso;439413;4476323;N;NULL
2024S000120;25/06/2024;12:35:00;CALL. FERNANDEZ DE LOS RIOS / CALL. ANDRES MELLADO;82;7;CHAMBERÍ;Alcance;Despejado;Furgoneta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439413;4476323;S;NULL
2024S000121;25/06/2024;17:52:00;AVDA. BETANZOS / CALL. CHANTADA;35;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439668;4480526;N;NULL
2024S000121;25/06/2024;17:52:00;AVDA. BETANZOS / CALL. CHANTADA;35;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439668;4480526;S;1
2024S000121;25/06/2024;17:52:00;AVDA. BETANZOS / CALL. CHANTADA;35;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;439668;4480526;N;NULL
2024S000121;25/06/2024;17:52:00;AVDA. BETANZOS / CALL. CHANTADA;35;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Turismo;Pasajero;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;439668;4480526;N;NULL
2024S000122;05/07/2024;17:30:00;CALL. ALCALA, 690A;690A;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;448993;4477855;S;NULL
2024S000123;05/07/2024;17:45:00;AUTOV. M-30, 14XL24;14XL24;12;USERA;Colisión múltiple;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440425;4471576;N;NULL
2024S000123;05/07/2024;17:45:00;AUTOV. M-30, 14XL24;14XL24;12;USERA;Colisión múltiple;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440425;4471576;N;NULL
2024S000123;05/07/2024;17:45:00;AUTOV. M-30, 14XL24;14XL24;12;USERA;Colisión múltiple;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440425;4471576;S;NULL
2024S000123;05/07/2024;17:45:00;AUTOV. M-30, 14XL24;14XL24;12;USERA;Colisión múltiple;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440425;4471576;N;NULL
2024S000123;05/07/2024;17:45:00;AUTOV. M-30, 14XL24;14XL24;12;USERA;Colisión múltiple;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;440425;4471576;N;NULL
2024S000123;05/07/2024;17:45:00;AUTOV. M-30, 14XL24;14XL24;12;USERA;Colisión múltiple;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;440425;4471576;N;NULL
2024S000123;05/07/2024;17:45:00;AUTOV. M-30, 14XL24;14XL24;12;USERA;Colisión múltiple;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;440425;4471576;N;NULL
2024S000124;18/07/2024;3:10:00;CALL. ARTURO SORIA, 200;200;15;CIUDAD LINEAL;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444070;4478932;S;NULL
2024S000125;18/07/2024;3:45:00;CALL. VIRGEN DE LAS CRUCES / CALL. SAN MAXIMO;4;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;441206;4469996;S;NULL
2024S000125;18/07/2024;3:45:00;CALL. VIRGEN DE LAS CRUCES / CALL. SAN MAXIMO;4;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;441206;4469996;N;NULL
2024S000125;18/07/2024;3:45:00;CALL. VIRGEN DE LAS CRUCES / CALL. SAN MAXIMO;4;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;441206;4469996;N;NULL
2024S000125;18/07/2024;3:45:00;CALL. VIRGEN DE LAS CRUCES / CALL. SAN MAXIMO;4;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;441206;4469996;N;NULL
2024S000125;18/07/2024;3:45:00;CALL. VIRGEN DE LAS CRUCES / CALL. SAN MAXIMO;4;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;441206;4469996;N;NULL
2024S000126;22/08/2024;1:13:00;CALL. SAN CLAUDIO, 148;148;13;PUENTE DE VALLECAS;Colisión lateral;NULL;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;445658;4471157;S;NULL
2024S000126;22/08/2024;1:13:00;CALL. SAN CLAUDIO, 148;148;13;PUENTE DE VALLECAS;Colisión lateral;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445658;4471157;N;NULL
2024S000126;22/08/2024;1:13:00;CALL. SAN CLAUDIO, 148;148;13;PUENTE DE VALLECAS;Colisión lateral;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445658;4471157;N;NULL
2024S000126;22/08/2024;1:13:00;CALL. SAN CLAUDIO, 148;148;13;PUENTE DE VALLECAS;Colisión lateral;NULL;Turismo;Pasajero;De 60 a 64 años;Mujer;NULL;NULL;445658;4471157;N;NULL
2024S000168;03/01/2024;11:30:00;PASEO. EXTREMADURA, 21;21;10;LATINA;Caída;Lluvia débil;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438247;4473923;N;NULL
2024S000171;03/01/2024;12:25:00;AUTOV. M-30, 02NC20;02NC20;5;CHAMARTÍN;Colisión lateral;NULL;Furgoneta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;443370;4479655;N;NULL
2024S000171;03/01/2024;12:25:00;AUTOV. M-30, 02NC20;02NC20;5;CHAMARTÍN;Colisión lateral;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;443370;4479655;N;NULL
